Round,Date,Team 1,FT,Team 2
40,Wed May 19 2021,Málaga CF,,Girona FC
40,Wed May 19 2021,Rayo Vallecano,,Real Oviedo
40,Wed May 19 2021,Real Zaragoza,,CD Castellón
40,Wed May 19 2021,SD Ponferradina,,RCD Espanyol
40,Wed May 19 2021,Sporting Gijón,,UD Las Palmas
40,Wed May 19 2021,UD Logroñés,,CF Fuenlabrada
41,Sun May 23 2021,CD Castellón,,Rayo Vallecano
41,Sun May 23 2021,CD Leganés,,Málaga CF
41,Sun May 23 2021,CD Lugo,,FC Cartagena
41,Sun May 23 2021,RCD Espanyol,,CD Tenerife
41,Sun May 23 2021,Girona FC,,AD Alcorcón
41,Sun May 23 2021,CF Fuenlabrada,,Sporting Gijón
41,Sun May 23 2021,RCD Mallorca,,Real Zaragoza
41,Sun May 23 2021,Real Oviedo,,CD Mirandés
41,Sun May 23 2021,CE Sabadell,,SD Ponferradina
41,Sun May 23 2021,UD Almería,,UD Logroñés
41,Sun May 23 2021,UD Las Palmas,,Albacete Balompié
42,Sun May 30 2021,AD Alcorcón,,RCD Espanyol
42,Sun May 30 2021,Albacete Balompié,,CF Fuenlabrada
42,Sun May 30 2021,CD Mirandés,,CE Sabadell
42,Sun May 30 2021,CD Tenerife,,Real Oviedo
42,Sun May 30 2021,FC Cartagena,,Girona FC
42,Sun May 30 2021,Málaga CF,,CD Castellón
42,Sun May 30 2021,Rayo Vallecano,,CD Lugo
42,Sun May 30 2021,Real Zaragoza,,CD Leganés
42,Sun May 30 2021,SD Ponferradina,,RCD Mallorca
42,Sun May 30 2021,Sporting Gijón,,UD Almería
42,Sun May 30 2021,UD Logroñés,,UD Las Palmas
